id,username,tweet,note
19,1601333118136250368,ChefPhileas,"Les Anneaux de Pouvoir : un acteur de Game of Thrones rejoint la série Le Seigneur des Anneaux, 7 autres comédiens officialisés https://t.co/zh4Fsj2aRt",0
20,1601313392928919552,chasseur2lueurs,"@avantigwenael @DecoinceTaBulle Le 1er épisode m'a beaucoup inquiété, les deux suivants ça va mieux même si ce n'est pas renversant.
Les Anneaux de Pouvoir, j'ai pas dépassé deux-trois épisodes, HoD, j'en ai peut-être vu 6, mais je suis à la peine.
J'attends la suite de the Witcher que j'ai bien aimé jusque-là.",0
21,1601296553653592064,DecoinceTaBulle,"@avantigwenael Moi j’ai bien aimé thé Witcher 😉 Mais je pense en effet que House Of Dragons et les Anneaux de pouvoir ont mis une telle claquasse, que les autres font très Cheap…🥹",1
22,1601294825269010432,avantigwenael,"@DecoinceTaBulle Pas ouf du tout, avec les anneaux de pouvoir, the Witcher et la roue du temps, heureusement on a eu house of the dragons. Et puis Andor en pépite SF.",0
23,1601245328979943424,joker_TL235,@Abdraman__B Comme Galadriel dans le Seigneur des Anneaux : Les Anneaux de Pouvoir,0
24,1601203250665263106,Vukanhastane,@regelegorila @PierrePerez83 Du coup Disa dans Les Anneaux de Pouvoir ça aurait dû aussi te poser problème non ?,0
25,1601186239268679681,poulpebulle,"Les Anneaux de Pouvoir : un acteur de Game of Thrones rejoint la série Le Seigneur des Anneaux, 7 autres comédiens officialisés https://t.co/Dxt53vx8WR via @JVCom",0
26,1601176428816605184,BobCanne,"Les Anneaux de Pouvoir : un acteur de Game of Thrones rejoint la série Le Seigneur des Anneaux, 7 autres comédiens officialisés https://t.co/ah1JCKNY0Q",0
27,1601168860312395777,Philarroque,"Les Anneaux de Pouvoir : un acteur de Game of Thrones rejoint la série Le Seigneur des Anneaux, 7 autres comédiens officialisés

👉Notre site : https://t.co/6Q58PdGULI https://t.co/QJ8lP8Ir2E",0
28,1601139474481586177,Delcroixx,"Les Anneaux de Pouvoir qui apparaissent dans aucun Top 10 des séries les plus recherchées, c'est intéressant et inquiétant. 

Sinon surpris de voir ""The Watcher"" dans plusieurs top 10 de plusieurs pays. #YearInSearch 
https://t.co/lKIEefICRx",0
29,1601126534496292865,TheOneLexi,Les anneaux du pouvoir : qui sont les nouveaux acteurs de la saison 2 ? https://t.co/r1l3n3uWue,0
30,1601096582778490880,SoskaCream,#Lesanneauxdupouvoir : qui sont les nouveaux acteurs de la saison 2 ? https://t.co/fgz4rArC8m via @Figaro_Culture https://t.co/MxHgynlXGo,0
31,1601073651146625024,ehmap_,"""Personne ne la regarde"" ??
@pure_break La série a été n°1 pendant plusieurs semaines sur Prime Video et a même dépassé ""Les Anneaux de pouvoir"" donc bon .. 
https://t.co/CbXrGUp6WW",0
32,1601069114981683200,bookzgranger,"Je commence Willow, et je reste impressionné de comment toutes les productions majeures de fantasy me posent problème sur le caricatural.
Que ça soit Witcher, GoT, la Roue du Temps, Merlin, les Anneaux de pouvoir… J'ai le déplaisir… https://t.co/M5hAeeX7RH",-1
33,1601018045471674369,jerome_clam,"enfin commencé les anneaux du pouvoir et WOW !!! beaucoup de gens se plaignaient d’un rythme trop lent mais personnellement ça ne m’a pas gênée : l’intrigue est posée de façon claire et ça permet de bien on découvrir tous les protagonistes, pour le moment je suis hypée",1
34,1600931321387552768,TVMAG,Je suis en train de capter un truc : j’ai toujours pas fini les Anneaux de Pouvoir 😶,0
35,1600925664365801473,mathilde_sft,Les anneaux du pouvoir : qui sont les nouveaux acteurs de la saison 2 ? https://t.co/FzSWHgpqTn,0
36,1600904786966188043,Laird_Fumble,Le succès mondial made in Prime Video rempile pour une deuxième saison. Et le site de streaming a d'ores et déjà annoncé quelques changements. https://t.co/Kdi2kszPFg,0
37,1600904659421769728,DailyGeekShow,"Qui sont les nouveaux acteurs de la saison 2 de la série ""Les anneaux du pouvoir"" ? La réponse sur @TVMAG @Le_Figaro https://t.co/KKMpvGVj5f",0
38,1600890276981182464,TeleLoisirs,@oursinculte Amazon trouvaient qu'ils avaient pas assez dépensé avec les Anneaux de Pouvoir ?,0
39,1600867869344108545,alexandralouvet,Découvrez sur DGS : Les Anneaux de pouvoir : Des acteurs de Game of Thrones et de Bridgerton rejoignent le casting https://t.co/vwDK5W3Sbv #lesanneauxdepouvoir,0
40,1600862978676604934,Hitekfr,"Les Anneaux de pouvoir : une star de Bridgerton rejoint la saison 2, son rôle menacé ? https://t.co/BtW7eAQeIa https://t.co/yPXFBzmP4N",0
41,1600823022428225536,Superpouvoir,"@JeromePichin @MastaGonzo Comme Galadriel dans les Anneaux de Pouvoir.
Episode 2 : Le gars la sauve de la noyade, elle préfère replonger. Il la sauve encore 2 fois ensuite.
Episode 8 : Elle dit au gars que c'est elle qui l'a sauvé de la noyade.
Ecrit par une équipe de gauchistes Wokes. 🤣🤣🤣🤣🤣",-1
42,1600811444869926912,vaskrag,Les Anneaux de Pouvoir saison 2 : le nouveau casting de la série Le Seigneur des Anneaux est là https://t.co/emhIIn7e9L https://t.co/I2aNvgztlN,0
43,1600806680446615552,TlouWendy68100,"Les Anneaux de Pouvoir recrutent du côté de DC et Doctor Who pour la saison 2
#LesAnneauxDePouvoir #LeSeigneurDesAnneaux #LOTR #TROP https://t.co/Sidvzfa3fl",0
44,1600775796599099392,kabdel_off,"@ShonePale Après, c'est le Silmarilion, donc ce n'est pas censé avoir été pris en compte dans la série Les Anneaux de pouvoir, qui n'a pas les droits dessus.
(et je ne sais pas ce qu'il en est de Celeborn et surtout Gil-Galad. Le premier est collé à Galadriel, le second on n'a pas d'info)",0
45,1600772791078617088,RDelinfo,"@ShonePale Ok, j'ai pas vu Les Anneaux de Pouvoir, mais dans le Silmarillion il est dit qu'elle avait déjà été ""amnisitiée"" à la chute de Morgoth à la fin du Premier Âge, parce que de toute façon elle n'avait pas participé au fratricide d'Aqualondë. https://t.co/x7Tw4TaFEh",0
46,1600755566342598661,sana_wa_baka_da,"Top serie pour moi 2022
1 mercredi
2 les anneaux du pouvoir
3 Périphériques, les mondes de Flynne https://t.co/cEWV95I5zs",0
47,1600679394241957888,Lio972,...Kabdel Media Adar dans Les Anneaux de pouvoir est remplacé par un autre https://t.co/GG3QZtFQRk https://t.co/FXNyf9TdxL,0
48,1600628375328022529,pompusinhomgl,"Gen V : quels personnages de The Boys reviennent ? - https://t.co/RruEhrvzp6
Si Le Seigneur des Anneaux : Les Anneaux de Pouvoir représente la plus belle vitrine de Prime Video, une autre série (moins coûteuse) remporte la totale adhésion des fans. Il s’agit de The Boys, séri... https://t.co/iwEajchaxh",0
49,1600569324602904576,netguide,"En terme de longueur, c'est JAG, j'ai passé mon été à revisionner la série xD 
En terme de coup de cœur, c'est les Anneaux de Pouvoir !

https://t.co/nIDjhh0PWD",1
50,1600555244316131328,SHIELDZephyrOne,@Nephael Y’a que de quoi faire les anneaux de pouvoir sur prime bon rétablissement tu nous manque 😘,0
51,1600545751775313920,MorganVasner,@hitsugayafrost1 Ce soir jvais commencer les anneaux de pouvoir,0
52,1600539171613032455,ToilesHeroiques,Par Les Toiles Héroïques : Les Anneaux de Pouvoir : Une nouvelle salve de huit acteurs pour la saison 2 ! https://t.co/G9yOj31soz,0
53,1600533443955261440,Elrohir_BFME,#LesAnneauxdePouvoir : Une nouvelle salve de huit acteurs pour la saison 2 ! #LeSeigneurdesAnneaux #PrimeVideo https://t.co/NwChXGxJyj https://t.co/MnKcUIoq0r,0
54,1600530844195717125,CapPopcorn,Les Anneaux de Pouvoir : Une nouvelle salve de huit acteurs pour la saison 2 ! https://t.co/tHul2Fqnkl,0
55,1600525097093238785,JMAbrassart,"«Le Hobbit» : pour les 10 ans du film, Airbnb propose de dormir sur le lieu de tournage - https://t.co/bo3fhOPPr1
Les fans du «Seigneur des Anneaux» vont pouvoir séjourner sur le mythique plateau de tournage de la trilogie «Le Hobbit» de Peter Jackson. Une...Voir la source https://t.co/fhds45oEEI",0
56,1600517125411594246,BreizhKamp,💍 #LesAnneauxdePouvoir : Une nouvelle salve de huit acteurs pour la saison 2 ! https://t.co/W5NsfV8DCf https://t.co/pNpcE3Oouw,0
57,1600509379140263942,DrStrangeLOL,"Les Anneaux de Pouvoir 💍

La saison 2 devrait également présenter d'autres porteurs d'anneaux, notamment les rois nains et Nazgûl, qui pourraient être joués par certains des ajouts de la distribution. 👀",0
58,1600509224861241346,lafrancecabouge,"Les Anneaux de Pouvoir 💍

l'Elfe Círdan, qui porte l'un des trois anneaux forgés par  Celebrimbor jusqu'à ce qu'il le cède à Gandalf, sera présenté dans la saison 2 , donc l'un des nouveaux acteurs devrait le jouer.",0
59,1600508188977205250,sanji_the_cook,De bonne gueules pour des rôles variés à deviner pour les nouveaux venus au casting des Anneaux de Pouvoir. https://t.co/lQ7pv1tU2s,1
60,1600463807553282048,MathieuFlex,Alan Lee : « J’ai regardé “Les Anneaux de pouvoir” avec un détachement jouissif » - Le Point https://t.co/9m78irmTXU via @LePoint #AnneauxdePouvoir #RingsofPower,-1
61,1600462175935426560,Phalenebdlv,@PrimeVideoFR Les anneaux de pouvoir,0
62,1600441583198867456,UnifranceNum,La série Willow est encore plus mauvaise que Les Anneaux de Pouvoir mais au moins elle n’a pas dû coûter cher.,-1
63,1600377084526104579,ajax_dessin,"Actualités du jour 📰 : 

Réseau de transport du centre : 21 lignes de bus à l'arrêt ce jeudi -&gt; https://t.co/QABTpirWeB

« Les Anneaux de pouvoir » fait-elle honneur au « Seigneur des anneaux » ? -&gt; https://t.co/bygrec6AGG

Bonne Lecture ! 📖",0
64,1600218057841922048,CocteauMichel,"@BastienPean On a commencé les 2 en simultané avec ma femme :
Hotd : on rageait de devoir attendre 1 semaine l'épisode suivant. 
Anneaux de pouvoir : on s'est endormi à chaque épisode et on a lâché après le 3eme

Pourtant j'avais hâte de voir les 2",0
65,1600202587399127080,anagorn_,@BastienPean J’ai de mon côté terminé avec plaisir les anneaux de pouvoir quand j’ai décroché rapidement de House of the Dragon. https://t.co/wQee6bWjSE,0
66,1600160446547628034,MasterBib,"Dans cette interview, Alan Lee compare son art à ceux de John Howe et Ted Nasmith. Trois grands illustrateurs au service d'une même cause #Tolkien  https://t.co/4WecPujkYi @BourgoisEditeur",0
67,1600155663920865280,TechradarFrance,"Monde | #SVOD | """"House of the Dragon""/ ""Les anneaux de pouvoir""/ ""Dahmer"" : qui a ""gagné"" la bataille du streaming de l'automne 2022 ?""

https://t.co/o5AOOPHwml",0
68,1600139961558355968,MarieMarilou_,"Analyse des COMBATS et DIALOGUES - LES ANNEAUX DE POUVOIR [Analyse de série]
#RingsofPower #SeigneurDesAnneaux #LesAnneauxDePouvoir

 https://t.co/T1EumpVelt via @YouTube",0
69,1600129918343389189,TerredeVins,"@D_S_Reviews @leloupceleste Ça va le faire.
Les séries tv  willow,  anneaux de pouvoir, house of dragons vender du rêve et on a eu des cendres.
Celui la va savoir?",-1
70,1600087169573552129,Vanilla_sky1886,Les anneaux de pouvoir https://t.co/Fogp4NzTQx,0
71,1600073984782962689,Zoheirmanu,Le multiculturalisme à l’épreuve des classiques : la polémique autour des acteurs de couleur dans la série Les Anneaux de Pouvoir https://t.co/w0fUHImkif via @hypothesesorg Le premier billet d'étudiante en cette fin de semestre #Tolkien #Inclusivite,0
72,1600057266912256001,4ng3n01r3,Les Anneaux de Pouvoir : la saison 2 perd l'une de ses grandes vedettes  https://t.co/KdrYYpeZHB,-1
73,1600014695896866817,TsToeur,"Actualités du jour 📰 : 

Réseau de transport du centre : 21 lignes de bus à l'arrêt ce jeudi -&gt; https://t.co/QABTpirop3

« Les Anneaux de pouvoir » fait-elle honneur au « Seigneur des anneaux » ? -&gt; https://t.co/bygrec62R8

Bonne Lecture ! 📖",0
74,1599992999512940549,_galethorne_,"#LesAnneauxDePouvoir saison 2 #PrimeVideo : date de sortie, casting, intrigues… https://t.co/jHIXHQ0TzK https://t.co/Ecpy3KKwgu",0
75,1599886062675021824,begeek,"Les Anneaux de pouvoir saison 2 (Prime Video) : date de sortie, casting, intrigues… https://t.co/KaW0gyPtze https://t.co/8GSvMCeV55",0
76,1599805446088544257,JonBelh,"Vous êtes fan d’heroic fantasy, carrément geek ou seulement amateur de la saga du #SeigneurdesAnneaux »? 
Voici une bonne nouvelle : vous allez bientôt pouvoir goûter les vins officiels de la Terre du Milieu grace aux @VignoblesBardet !

https://t.co/jfvPGyPgPN",0
77,1599766539884204034,adsaum,"@LeFanBoyPS5 @wbgamesfr @Mana_Books_ @HogwartsLegacy Ça m’aurait plus intéressé et captivé mon attention s’il s’agissait d’un jeu sur la thématique de l’univers du seigneur des anneaux étant un considérable fanatique de tolkien et Peter Jackson,mais c’est cool de pouvoir connaître un peu les secrets de la conception d’un jeu 😎👍",1
78,1599764539393843203,newseriesfr,"""Le Seigneur des Anneaux : Les Anneaux de Pouvoir, un changement dans le casting et de nouvelles têtes"" https://t.co/jjrSl3Rrpy",0
